tanggal_id,tanggal,deskripsi_tanggal_lengkap,hari_dalam_minggu,nomor_hari_dalam_bulan,nomor_hari_dalam_tahun,nomor_hari_dalam_bulan_fiskal,nomor_hari_dalam_tahun_fiskal,indikator_hari_terakhir_dalam_bulan,tanggal_akhir_minggu_kalender,nomor_minggu_dalam_tahun_kalender,nama_bulan_kalender,nomor_bulan_dalam_tahun_kalender,tahun_bulan_kalender,kuartal_kalender,tahun_kuartal_kalender,tahun_kalender,minggu_fiskal,nomor_minggu_dalam_tahun_fiskal,bulan_fiskal,nomor_bulan_dalam_tahun_fiskal,tahun_bulan_fiskal,kuartal_fiskal,tahun_kuartal_fiskal,setengah_tahun_fiskal,tahun_fiskal,indikator_hari_libur,indikator_hari_kerja,cap_waktu_sql
20251113,11/13/2025,"November 13, 2025",Kamis,13,317,317,317,FALSE,11/16/2025,46,November,11,2025-11,Q4,2025-Q4,2025,FW46,46,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-13
20251114,11/14/2025,"November 14, 2025",Jumat,14,318,318,318,FALSE,11/16/2025,46,November,11,2025-11,Q4,2025-Q4,2025,FW46,46,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-14
20251115,11/15/2025,"November 15, 2025",Sabtu,15,319,319,319,FALSE,11/16/2025,46,November,11,2025-11,Q4,2025-Q4,2025,FW46,46,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,FALSE,2025-11-15
20251116,11/16/2025,"November 16, 2025",Minggu,16,320,320,320,FALSE,11/16/2025,46,November,11,2025-11,Q4,2025-Q4,2025,FW46,46,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,TRUE,FALSE,2025-11-16
20251117,11/17/2025,"November 17, 2025",Senin,17,321,321,321,FALSE,11/23/2025,47,November,11,2025-11,Q4,2025-Q4,2025,FW46,46,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-17
20251118,11/18/2025,"November 18, 2025",Selasa,18,322,322,322,FALSE,11/23/2025,47,November,11,2025-11,Q4,2025-Q4,2025,FW46,46,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-18
20251119,11/19/2025,"November 19, 2025",Rabu,19,323,323,323,FALSE,11/23/2025,47,November,11,2025-11,Q4,2025-Q4,2025,FW47,47,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-19
20251120,11/20/2025,"November 20, 2025",Kamis,20,324,324,324,FALSE,11/23/2025,47,November,11,2025-11,Q4,2025-Q4,2025,FW47,47,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-20
20251121,11/21/2025,"November 21, 2025",Jumat,21,325,325,325,FALSE,11/23/2025,47,November,11,2025-11,Q4,2025-Q4,2025,FW47,47,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-21
20251122,11/22/2025,"November 22, 2025",Sabtu,22,326,326,326,FALSE,11/23/2025,47,November,11,2025-11,Q4,2025-Q4,2025,FW47,47,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,FALSE,2025-11-22
20251123,11/23/2025,"November 23, 2025",Minggu,23,327,327,327,FALSE,11/23/2025,47,November,11,2025-11,Q4,2025-Q4,2025,FW47,47,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,TRUE,FALSE,2025-11-23
20251124,11/24/2025,"November 24, 2025",Senin,24,328,328,328,FALSE,11/30/2025,48,November,11,2025-11,Q4,2025-Q4,2025,FW47,47,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-24
20251125,11/25/2025,"November 25, 2025",Selasa,25,329,329,329,FALSE,11/30/2025,48,November,11,2025-11,Q4,2025-Q4,2025,FW47,47,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-25
20251126,11/26/2025,"November 26, 2025",Rabu,26,330,330,330,FALSE,11/30/2025,48,November,11,2025-11,Q4,2025-Q4,2025,FW48,48,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-26
20251127,11/27/2025,"November 27, 2025",Kamis,27,331,331,331,FALSE,11/30/2025,48,November,11,2025-11,Q4,2025-Q4,2025,FW48,48,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-27
20251128,11/28/2025,"November 28, 2025",Jumat,28,332,332,332,FALSE,11/30/2025,48,November,11,2025-11,Q4,2025-Q4,2025,FW48,48,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-28
20251129,11/29/2025,"November 29, 2025",Sabtu,29,333,333,333,FALSE,11/30/2025,48,November,11,2025-11,Q4,2025-Q4,2025,FW48,48,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,FALSE,2025-11-29
20251130,11/30/2025,"November 30, 2025",Minggu,30,334,334,334,TRUE,11/30/2025,48,November,11,2025-11,Q4,2025-Q4,2025,FW48,48,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,TRUE,FALSE,2025-11-30
20251201,12/1/2025,"Desember 1, 2025",Senin,1,335,335,335,FALSE,12/7/2025,49,Desember,12,2025-12,Q4,2025-Q4,2025,FW48,48,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-01
20251202,12/2/2025,"Desember 2, 2025",Selasa,2,336,336,336,FALSE,12/7/2025,49,Desember,12,2025-12,Q4,2025-Q4,2025,FW48,48,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-02
20251203,12/3/2025,"Desember 3, 2025",Rabu,3,337,337,337,FALSE,12/7/2025,49,Desember,12,2025-12,Q4,2025-Q4,2025,FW49,49,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-03
20251204,12/4/2025,"Desember 4, 2025",Kamis,4,338,338,338,FALSE,12/7/2025,49,Desember,12,2025-12,Q4,2025-Q4,2025,FW49,49,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-04
20251205,12/5/2025,"Desember 5, 2025",Jumat,5,339,339,339,FALSE,12/7/2025,49,Desember,12,2025-12,Q4,2025-Q4,2025,FW49,49,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-05
20251206,12/6/2025,"Desember 6, 2025",Sabtu,6,340,340,340,FALSE,12/7/2025,49,Desember,12,2025-12,Q4,2025-Q4,2025,FW49,49,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,FALSE,2025-12-06
20251207,12/7/2025,"Desember 7, 2025",Minggu,7,341,341,341,FALSE,12/7/2025,49,Desember,12,2025-12,Q4,2025-Q4,2025,FW49,49,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,TRUE,FALSE,2025-12-07
20251208,12/8/2025,"Desember 8, 2025",Senin,8,342,342,342,FALSE,12/14/2025,50,Desember,12,2025-12,Q4,2025-Q4,2025,FW49,49,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-08
20251209,12/9/2025,"Desember 9, 2025",Selasa,9,343,343,343,FALSE,12/14/2025,50,Desember,12,2025-12,Q4,2025-Q4,2025,FW49,49,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-09
20251210,12/10/2025,"Desember 10, 2025",Rabu,10,344,344,344,FALSE,12/14/2025,50,Desember,12,2025-12,Q4,2025-Q4,2025,FW50,50,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-10
20251211,12/11/2025,"Desember 11, 2025",Kamis,11,345,345,345,FALSE,12/14/2025,50,Desember,12,2025-12,Q4,2025-Q4,2025,FW50,50,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-11
20251212,12/12/2025,"Desember 12, 2025",Jumat,12,346,346,346,FALSE,12/14/2025,50,Desember,12,2025-12,Q4,2025-Q4,2025,FW50,50,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-12
20251213,12/13/2025,"Desember 13, 2025",Sabtu,13,347,347,347,FALSE,12/14/2025,50,Desember,12,2025-12,Q4,2025-Q4,2025,FW50,50,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,FALSE,2025-12-13
20251214,12/14/2025,"Desember 14, 2025",Minggu,14,348,348,348,FALSE,12/14/2025,50,Desember,12,2025-12,Q4,2025-Q4,2025,FW50,50,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,TRUE,FALSE,2025-12-14
20251215,12/15/2025,"Desember 15, 2025",Senin,15,349,349,349,FALSE,12/21/2025,51,Desember,12,2025-12,Q4,2025-Q4,2025,FW50,50,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-15
20251216,12/16/2025,"Desember 16, 2025",Selasa,16,350,350,350,FALSE,12/21/2025,51,Desember,12,2025-12,Q4,2025-Q4,2025,FW50,50,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-16
20251217,12/17/2025,"Desember 17, 2025",Rabu,17,351,351,351,FALSE,12/21/2025,51,Desember,12,2025-12,Q4,2025-Q4,2025,FW51,51,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-17
20251218,12/18/2025,"Desember 18, 2025",Kamis,18,352,352,352,FALSE,12/21/2025,51,Desember,12,2025-12,Q4,2025-Q4,2025,FW51,51,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-18
20251219,12/19/2025,"Desember 19, 2025",Jumat,19,353,353,353,FALSE,12/21/2025,51,Desember,12,2025-12,Q4,2025-Q4,2025,FW51,51,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-19
20251220,12/20/2025,"Desember 20, 2025",Sabtu,20,354,354,354,FALSE,12/21/2025,51,Desember,12,2025-12,Q4,2025-Q4,2025,FW51,51,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,FALSE,2025-12-20
20251221,12/21/2025,"Desember 21, 2025",Minggu,21,355,355,355,FALSE,12/21/2025,51,Desember,12,2025-12,Q4,2025-Q4,2025,FW51,51,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,TRUE,FALSE,2025-12-21
20251222,12/22/2025,"Desember 22, 2025",Senin,22,356,356,356,FALSE,12/28/2025,52,Desember,12,2025-12,Q4,2025-Q4,2025,FW51,51,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-22
20251223,12/23/2025,"Desember 23, 2025",Selasa,23,357,357,357,FALSE,12/28/2025,52,Desember,12,2025-12,Q4,2025-Q4,2025,FW51,51,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-23
20251224,12/24/2025,"Desember 24, 2025",Rabu,24,358,358,358,FALSE,12/28/2025,52,Desember,12,2025-12,Q4,2025-Q4,2025,FW52,52,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-24
20251225,12/25/2025,"Desember 25, 2025",Kamis,25,359,359,359,FALSE,12/28/2025,52,Desember,12,2025-12,Q4,2025-Q4,2025,FW52,52,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,TRUE,TRUE,2025-12-25
20251226,12/26/2025,"Desember 26, 2025",Jumat,26,360,360,360,FALSE,12/28/2025,52,Desember,12,2025-12,Q4,2025-Q4,2025,FW52,52,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,TRUE,TRUE,2025-12-26
20251227,12/27/2025,"Desember 27, 2025",Sabtu,27,361,361,361,FALSE,12/28/2025,52,Desember,12,2025-12,Q4,2025-Q4,2025,FW52,52,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,FALSE,2025-12-27
20251228,12/28/2025,"Desember 28, 2025",Minggu,28,362,362,362,FALSE,12/28/2025,52,Desember,12,2025-12,Q4,2025-Q4,2025,FW52,52,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,FALSE,2025-12-28
20251229,12/29/2025,"Desember 29, 2025",Senin,29,363,363,363,FALSE,1/4/2026,53,Desember,12,2025-12,Q4,2025-Q4,2025,FW52,52,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-29
20251230,12/30/2025,"Desember 30, 2025",Selasa,30,364,364,364,FALSE,1/4/2026,53,Desember,12,2025-12,Q4,2025-Q4,2025,FW52,52,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-30
20251231,12/31/2025,"Desember 31, 2025",Rabu,31,365,365,365,TRUE,1/4/2026,53,Desember,12,2025-12,Q4,2025-Q4,2025,FW53,53,FM12,12,FY2025-FM12,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-12-31
